"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"41913","28_59_IFN3",21,336922.930555556,562.347465591364,21,NA,NA,336922.930555556,NA,NA,562.347465591364,NA,NA,"28_59_A_1",15265.434786072,6019.5936253868,33.6922930555556,562.347465591364,0,0,0,95.4929658551372,212.206590789194,155.618166578742,99.0297423682904,0,0,27.1459119496855,10.7044025157233,27.6196374174098,12.5625,59,"A","1",1,10,4,2,50,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_59",28,NA,NA,0,1985,"L","0007","1997","","3-2","2000","024",1,"1","1",95,80,1,1,2,2,2,4,"05/17/00 00:00:00","12/30/99 15:32:00",1,2,1,1,2,5,NA,NA,"0","0","","0","",10,0,6,0,2,"2",2,"EDAD POR COMPARACION CON IFN2.

PIE 1   COMPROBADO DIAMETRO Y             FORMA.
COMPROBADAS FORMAS EN  GENERAL.
PIE 1, 5, 8, 33 MEDIDO A          1'20M.

PIE 9, 13, 16, 24 MEDIDO A        1'40M. COMPROBADOS DIAMETROS MENORES      (PIE 28, 33). PIE 34 COMPROBADA  ALTURA    (COPA PARTIDA). COMPROBADAS ALTURAS IGUALES A IFN2.
A +25M. HAY  MAJUELO.
A +10M. HAY BREZO.",1,1,"05/17/00 00:00:00","12/30/99 14:10:00","05/17/00 00:00:00","12/30/99 15:54:51",105,"027","285","110","08",NA,NA,NA,NA,NA,NA,"D",4,"A1",50,24,1,21,0-05-17,2000,9
"41921","28_60_IFN3",21,356260.993055556,1389.95316966922,21,NA,NA,356260.993055556,NA,NA,1389.95316966922,NA,NA,"28_60_A_1",24808.5420126877,17277.1532667535,35.6260993055556,1389.95316966922,0,0,795.774715459477,509.295817894065,84.8826363156775,0,0,0,0,17.8484732824427,12.4300254452926,18.0650476843309,12.7575757575758,60,"A","1",1,10,3,2,40,5,3,NA,NA,NA,NA,2,"1",1,"IFN3","28_60",28,NA,NA,0,1985,"L","0008","1997","","4-1","2000","024",1,"1","2",100,85,1,1,1,2,2,4,"05/26/00 00:00:00","12/30/99 13:04:00",1,2,1,1,2,3,NA,NA,"0","3","","0","",275,0,7.5,0,3,"2",2,"

PIE 1, 11, 25, 33, 40, 45 MEDIDO A      1'40M.    UN  PINO A 13G. NO ENTRA POR      POCA      PENDIENTE.
PIE 30   COMPROBADO     DIAMETRO.
PIE 44 ALTURA CORRECTA.PIE 9 TIENE UN  NIDO ARTIFICIAL.",1,1,"05/26/00 00:00:00","12/30/99 11:33:44","05/26/00 00:00:00","12/30/99 13:17:09",103,"027","085","205","11",NA,NA,NA,NA,NA,NA,"D",4,"A1",40,24,1,21,0-05-26,2000,9
"41939","28_61_IFN3",21,410995.225555556,372.351831304772,21,NA,NA,410995.225555556,NA,NA,372.351831304772,NA,NA,"28_61_A_1",13779.818885275,6986.40685302236,41.0995225555556,372.351831304772,0,0,0,0,28.2942121052258,56.5884242104517,127.323954473516,99.0297423682904,61.1154981472878,37.0075227963526,18.7629179331307,37.4883823442713,19.7868852459016,61,"A","1",1,10,4,2,70,7,4,NA,NA,NA,NA,2,"2",1,"IFN3","28_61",28,NA,NA,0,1985,"L","0008","1997","","4-1","2000","024",1,"1","2",100,70,1,1,2,2,2,4,"06/09/00 00:00:00","12/30/99 11:26:00",1,2,1,1,2,3,NA,NA,"0","0","","0","",25,0,10,0,2,"2",2,"EDAD DE LOS PINOS= 83 AÑOS POR         COMPARACION CON IFN2. UN PINO A 48G. NO        ENTRA POR POCA PENDIENTE, OTRO A      169G. COMPROBADAS FORMAS EN GENERAL.PIE 29 COMPROBADO  DIAMETRO.
PIE   23, 33, 34 COMPROBADA  ALTURA. A +25M. HAY ACEBO.",1,1,"06/09/00 00:00:00","12/30/99 10:01:29","06/09/00 00:00:00","12/30/99 12:02:33",121,"027","315","195","13",NA,NA,NA,NA,NA,NA,"D",4,"A1",70,24,1,21,0-06-09,2000,9
"41997","28_664_IFN3",21,245097.621111111,245.59376107336,21,43,NA,245097.621111111,13110.25,NA,245.59376107336,14.1471060526129,NA,"28_664_A_1",9126.75082193428,3612.60500159524,25.8207871111111,259.740867125973,0,0,0,0,28.2942121052258,56.5884242104517,70.7355302630646,99.0297423682904,5.09295817894065,35.137908496732,13.9084967320261,35.5770271156515,14.5190217391304,664,"A","1",1,9,4,2,55,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_664",28,NA,NA,0,1983,"01","3503","1997","","1-1","2000","085",1,"1","1",95,60,1,2,2,1,2,4,"04/24/00 00:00:00","12/30/99 11:05:00",1,2,1,1,5,1,NA,NA,"0","0","","0","",5,0,6.8,0,2,"2",2,"REJON ENCONTRADO POR PIE DEL IFN2.
EDAD    DE LA MASA EN BASE AL IFN2.
HAY    PROCESIONARIA.

PINO A 205G Y 18.7M CON   DM 35.7 Y  36.2CM MEDIDO A 1.6M.
PIE  19 MEDIDO A 1.5M. DIAMETROS PIE 7 COMPROBADOS. 
HAY HELECHO.",6,28,"04/24/00 00:00:00","12/30/99 10:25:01","04/24/00 00:00:00","12/30/99 12:17:01",112,"030","380","20","10",NA,NA,NA,NA,NA,NA,"D",4,"A1",55,85,1,21,0-04-24,2000,9
"42004","28_670_IFN3",21,78696.1277777778,66.774340568333,21,NA,NA,78696.1277777778,NA,NA,66.774340568333,NA,NA,"28_670_A_1",2577.23489802871,789.974401977905,7.86961277777778,66.774340568333,0,0,0,0,0,0,28.2942121052258,28.2942121052258,10.1859163578813,38.596186440678,11.8305084745763,38.7370850539193,11.8305084745763,670,"A","1",1,10,4,2,67,7,4,NA,NA,NA,NA,2,"1",1,"IFN3","28_670",28,NA,NA,0,1983,"01","3504","1997","","1-1","2000","085",1,"1","1",95,50,1,1,2,2,2,4,"05/09/00 00:00:00","12/30/99 11:13:00",1,2,1,1,5,1,NA,NA,"0","3","","0","",155,0,7,0,2,"2",2,"REJON POR PIES DEL IFN2.
EDAD DE PINOS   POR LA DEL IFN2.
HAY MUCHA   PROCESIONARIA.PIE 6 DIAMETRO Y ALTURA CORRECTA.
PINO A 25.3M(LATERAL) Y  218G CON DM  45.5 Y 45.5CM.
NO LE HE DADO OCUPACION A LAS OTRAS  ESPECIES PUES HAY MUY POCO.",6,28,"05/09/00 00:00:00","12/30/99 10:51:40","05/09/00 00:00:00","12/30/99 12:16:55",85,"030","110","299","9",NA,NA,NA,NA,NA,NA,"D",4,"A1",67,85,1,21,0-05-09,2000,9
"42043","28_689_IFN3",36,26056.25,268.795014999645,21,36,NA,466262.951388889,26056.25,NA,889.287086467248,268.795014999645,NA,"28_689_A_1",25234.2284338108,17522.4640857058,49.2319201388889,1158.08210146689,0,254.647908947033,31.8309886183791,286.478897565412,282.942121052258,198.059484736581,99.0297423682904,0,5.09295817894065,21.7896713901784,15.1305888101637,23.2653061473932,17.6413043478261,689,"A","1",2,1,3,3,0,NA,NA,NA,NA,NA,NA,3,"2",1,"IFN3","28_689",28,NA,NA,0,1983,"02","3436","1997","","1-3","2000","082",1,"1","1",100,90,1,1,1,2,1,4,"05/24/00 00:00:00","12/30/99 12:27:00",1,2,1,1,8,4,NA,NA,"0","0","","0","",15,0,8,0,2,"2",2,"NO DEJO OCUPACION PARA OTRAS ESPECIES.      ARBOL N2,30,54 ENTRA POR   PENDIENTE.ARBOL  N19,27, 30 DIAMETROS   COMPROBADOS.TODOS LOS PIES MUERTOS O  DESAPARECIDOS SE DEBEN A CAUSAS  NATURALES.",8,5,"05/24/00 00:00:00","12/30/99 10:51:18","05/24/00 00:00:00","12/30/99 12:31:19",100,"047","70","125","13",NA,NA,NA,NA,NA,NA,"D",1,"A1",40,82,1,21,0-05-24,2000,9
"42045","28_69_IFN3",21,666620.041666667,2606.60429019393,21,NA,NA,666620.041666667,NA,NA,2606.60429019393,NA,NA,"28_69_A_1",45898.8708770974,33258.0779414364,66.6620041666667,2606.60429019393,0,381.971863420549,795.774715459477,1160.06269631426,254.647908947033,14.1471060526129,0,0,0,17.60868385346,12.7591587516961,18.0449918256128,15,69,"A","1",1,10,4,2,37,7,3,NA,NA,NA,NA,2,"1",1,"IFN3","28_69",28,NA,NA,0,1985,"L","0008","1997","","4-1","2000","024",1,"1","2",100,95,1,1,1,2,2,4,"05/17/00 00:00:00","12/30/99 12:46:00",1,2,1,1,8,5,NA,NA,"0","0","","0","",40,0,7.8,0,2,"2",2,"EDAD POR COMPARACION CON IFN2. PIE 1, 40, 44, 55, 64, 65, 73, 75, 79    MEDIDO  A    1'40M.  PIE  2, 6, 43, 45, 67 Y81   COMPROBADO     DIAMETRO. UN  PINO A     16G.    NO ENTRA   POR POCO DIAMETRO. COMPROBADAS     FORMAS. PIE 43  MEDIDO A     1'20M.
PINOS DOMINADOS ENTRE SI EN        GENERAL. UN PINO A 362G. NO ENTRA POR      POCA PENDIENTE.
A +10M. HAY ROSA Y  ZARZA.",1,1,"05/17/00 00:00:00","12/30/99 10:23:25","05/17/00 00:00:00","12/30/99 12:55:09",152,"027","355","165","06",NA,NA,NA,NA,NA,NA,"D",4,"A1",37,24,1,21,0-05-17,2000,9
"42056","28_7_IFN3",21,257080.493055556,611.862336775509,21,NA,NA,257080.493055556,NA,NA,611.862336775509,NA,NA,"28_7_A_1",13755.7617314325,6645.60306821492,25.7080493055556,611.862336775509,0,0,159.154943091895,127.323954473516,226.353696841807,84.8826363156775,14.1471060526129,0,0,22.4817919075144,10.8612716763006,23.1293144701972,12,7,"A","1",1,10,4,2,45,7,3,NA,NA,NA,NA,2,"1",1,"IFN3","28_7",28,NA,NA,0,1985,"J","0010","1997","","2-1","2000","126",1,"1","2",95,85,1,1,3,2,1,4,"04/26/00 00:00:00","12/30/99 15:05:00",1,2,1,1,2,3,NA,NA,"0","0","","0","",205,0,8,0,2,"2",2,"EDAD POR COMPARACION CON IFN2. PIE 6 DN COMPROBADO. 
PIE 2,     29 COMPROBADO DIAMETRO. PIE 6, 20     MEDIDO A 1'40M, 12 A 1'20M. UN  PINO A    182G. NO  ENTRA POR POCO   DIAMETRO.
PIE   22 MEDIDO A 1'0M, 29 A   1'40M, 31 A   1'20M.
PRESENCIA DE GANADO.",1,1,"04/26/00 00:00:00","12/30/99 13:59:39","04/26/00 00:00:00","12/30/99 15:34:52",95,"027","050","275","10",NA,NA,NA,NA,NA,NA,"D",4,"A1",45,126,1,21,0-04-26,2000,9
"42089","28_73_IFN3",21,115751.722222222,254.647908947033,21,NA,NA,115751.722222222,NA,NA,254.647908947033,NA,NA,"28_73_A_1",5969.37139890002,1308.6073098667,11.5751722222222,254.647908947033,0,0,31.8309886183791,95.4929658551372,70.7355302630646,42.4413181578388,14.1471060526129,0,0,23.4416666666667,5.13888888888889,24.0574024181978,5.9375,73,"A","1",1,10,4,2,50,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_73",28,NA,NA,0,1985,"L","0006","1997","","3-2","2000","182",1,"1","2",95,50,1,1,2,2,2,4,"05/08/00 00:00:00","12/30/99 15:32:00",1,2,1,1,5,2,NA,NA,"0","0","","0","",300,0,6,0,2,"2",2,"EDAD POR COMPARACION CON IFN2. UN PINO    A 29G. NO ENTRA POR POCO   DIAMETRO.
COMPROBADA  FORMA   PIE  1,    3,   5, 6, 7, 13.  COMPROBADA   ALTURA   PIE  2,  3, 4, 5, 8, 9,  10    (PARTIDO).
TODA LA  ZONA Y         ALREDEDORES      ESTAN   AFECTADOS  POR  LA NIEVE Y  OTROS      DAÑOS        ABIOTICOS.   PIES CON MENOR ALTURA QUE EN IFN2 COMPROBADO. UN PINO A  175G.  NO       ENTRA  POR POCA   DISTANCIA.

PIE 9      COMPROBADOS RUMBO Y DISTANCIA       (INCLINADO +50G.). PIE 13 MEDIDO A     1'40M.",1,1,"05/08/00 00:00:00","12/30/99 14:32:11","05/08/00 00:00:00","12/30/99 15:53:13",81,"027","165","030","08",NA,NA,NA,NA,NA,NA,"D",4,"A1",50,182,1,21,0-05-08,2000,9
"42100","28_74_IFN3",21,581591.881944444,1347.51185151138,21,NA,NA,581591.881944444,NA,NA,1347.51185151138,NA,NA,"28_74_A_1",30781.4501881008,17874.8684974764,58.1591881944444,1347.51185151138,0,0,254.647908947033,413.802852038928,396.118969473162,226.353696841807,56.5884242104517,0,0,22.8431758530184,13.2650918635171,23.4421764450944,14,74,"A","1",1,10,4,2,50,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_74",28,NA,NA,0,1985,"L","0006","1997","","3-2","2000","182",1,"1","2",100,95,1,1,1,2,2,4,"05/08/00 00:00:00","12/30/99 12:44:00",1,2,1,1,8,5,NA,NA,"0","0","","0","",320,0,6.5,0,2,"2",2,"EDAD POR COMPARACION CON IFN2.
PIE 1  MEDIDO A 1'25M. COMPROBADA  ALTURA     PIE 8, 10 (PARTIDO). COMPROBADA  ALTURA PIE 20, 40. UN        PINO A   55G.    NO   ENTRA POR POCO          DIAMETRO.
PIE   11, 28 MEDIDO A     1'35M,      COMPROBADO     DIAMETRO.       COMPROBADA  FORMA    PIE 11, 20,  44, 57. PIE 16  BIFURCADO A   6'2M. DIAMETROS MENORES QUE EN EL IFN2 COMPROBADOS. 
PIE 20        MEDIDO A  1'20M, 31  A 1'35M. PIE 35     TIENE UNA  RAMA QUE  NO CONSIDERO     BIFURCADO. PIE 69  MEDIDO A 1'20M.
A +10M. HAY BREZO.",1,1,"05/08/00 00:00:00","12/30/99 10:38:44","05/08/00 00:00:00","12/30/99 12:56:12",137,"027","030","170","12",NA,NA,NA,NA,NA,NA,"D",4,"A1",50,182,1,21,0-05-08,2000,9
"42110","28_75_IFN3",21,536808.166666667,1817.90312776076,21,NA,NA,536808.166666667,NA,NA,1817.90312776076,NA,NA,"28_75_A_1",33380.4504087915,18444.2895160941,53.6808166666667,1817.90312776076,0,254.647908947033,668.45076098596,413.802852038928,325.383439210097,113.176848420903,42.4413181578388,0,0,18.3620622568093,10.1459143968872,19.3900642453729,14.6875,75,"A","1",1,9,4,2,45,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_75",28,NA,NA,0,1985,"L","0006","1997","","3-2","2000","182",1,"1","2",100,95,1,1,3,2,2,4,"05/16/00 00:00:00","12/30/99 13:58:00",1,2,1,1,8,4,NA,NA,"0","0","","0","",225,0,7.5,0,2,"2",2,"EDAD POR COMPARACION CON IFN2. 10%       RESTO OCUPACION. PIE 1, 49  MEDIDO A 1'40M.
PIE 30, 65  COMPROBADO DIAMETRO.
PIE    40  COMPROBADO  DIAMETRO    Y ALTURA.
PIE   13, 27, 37, 38, 60   COMPROBADA  FORMA.
UN  PINO A  352G. NO   ENTRA POR  POCO    DIAMETRO.
PIE 16   COMPROBADA  ALTURA  (GUIA PARTIDA).ALTURAS PIES 4, 22, 33 COMPROBADAS.
LOS  PIES MENORES SON  DE PINO LARICIO.
A +10M. HAY GENISTA.",1,1,"05/16/00 00:00:00","12/30/99 11:33:31","05/16/00 00:00:00","12/30/99 14:08:17",155,"027","370","040","09",NA,NA,NA,NA,NA,NA,"D",4,"A1",45,182,1,21,0-05-16,2000,9
"42135","28_77_IFN3",21,451383.638888889,1209.5775674984,21,NA,NA,451383.638888889,NA,NA,1209.5775674984,NA,NA,"28_77_A_1",25917.1446107356,16117.0905704393,45.1383638888889,1209.5775674984,0,0,254.647908947033,445.633840657307,452.707393683613,56.5884242104517,0,0,0,21.4266081871345,13.3245614035088,21.7977217276169,13.5,77,"A","1",1,10,4,2,38,7,4,NA,NA,NA,NA,2,"2",1,"IFN3","28_77",28,NA,NA,0,1985,"L","0007","1997","","3-2","2000","064",1,"1","2",100,95,1,1,2,2,2,4,"05/31/00 00:00:00","12/30/99 11:09:00",1,2,1,1,8,3,NA,NA,"0","3","0","0","",75,0,4,0,2,"2",2,"EDAD POR COMPARACION CON IFN2.
PIE 19       MEDIDO A 1'35M. PIE 34 COMPROBADO       DIAMETRO. HAY REGENERACION MUY      ABUNDANTE DE PINO RECIEN GERMINADOS QUE      NO CREO QUE PROSPEREN.
RESTO DE    ESPECIES MUY ESCASAS.
A + 10M. HAY   ZARZA. PRESENTE MAXIMO PULGAR.
",1,1,"05/31/00 00:00:00","12/30/99 10:05:02","05/31/00 00:00:00","12/30/99 11:51:39",107,"027","295","180","11",NA,NA,NA,NA,NA,NA,"D",4,"A1",38,64,1,21,0-05-31,2000,9
"42380","28_944_IFN3",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28_944_A_1",1510.91092641906,636.619772367581,3.23649444444444,56.5884242104517,0,0,0,0,42.4413181578388,0,14.1471060526129,0,0,26.7,11.25,26.9853895654667,11.25,944,"A","1",2,1,4,1,30,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_944",28,NA,NA,0,1984,"K","0003","1997","","1-3","2000","135",1,"1","2",90,25,1,2,1,2,2,4,"05/09/00 00:00:00","12/30/99 11:13:00",1,2,1,1,8,2,NA,NA,"1","0","","0","",115,0,3.2,0,1,"1",1,"LA PARCELA ESTA SIENDO CORTADA A HECHO     DEBIDO A UNA PLAGA DE    XILOFAGOS.
PARCELA ENCONRADA POR EL    CROQUIS Y LOSS  PIES MAYORES.
",12,35,"05/09/00 00:00:00","12/30/99 10:24:21","05/09/00 00:00:00","12/30/99 12:04:19",100,"047","335","75","10",NA,NA,NA,NA,NA,NA,"D",1,"A1",30,135,1,21,0-05-09,2000,9
