"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"58637","45_956",44,7656.25,127.323954473516,26,44,NA,122516.715277778,7656.25,NA,714.428855656952,127.323954473516,NA,"45_956_A_3C",10604.493858213,4440.42291226388,11.98729375,795.774715459477,0,254.647908947033,413.802852038928,127.323954473516,0,0,0,0,0,13.326,5.58,13.8490685607372,7.875,956,"A","3C",3,1,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_956",45,NA,NA,0,1984,"J","0004","1997","","1-1 ","2004","",1,"1","2",85,60,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",65,NA,4.8,NA,2,"2",2,"PARCELA A3C LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.[CLAESP. RESTO DE ESPECIES=10%]. PINO RUMBO 311 NO TIENE 22.5 CM POR POCO.HAY REGENERACION DE PINO PINASTER,ENCINA Y QUEJIGO EN 5 METROS.",4,990,"06/11/04 12:42:14","","06/11/04 13:24:22","",NA,"451","","","",NA,NA,NA,NA,NA,NA,"T",99,"A3C",31,63,1,26,4-06-11,2004,11
"58639","45_956",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45_956_A_3E",748.735587834539,233.427249868113,1.03000277777778,45.978094670992,0,0,31.8309886183791,0,14.1471060526129,0,0,0,0,16.2846153846154,5.07692307692308,16.8887992012913,5.07692307692308,956,"A","3E",2,3,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_956",45,NA,NA,0,1997,"","1-1 ","1984","J","0004","2004","",1,"1","1",90,45,1,3,3,2,2,4,"","",1,2,1,1,5,3,NA,NA,"0","0","","0","",190,NA,3.5,NA,2,"1",1,"PARCELA A3E DESPLAZADA DEL EJE DE COORDENADAS RUMBO 250 G PARA INTEGRARLA EN LA TESELA.EL MARCO DE PLANTACION NO SE OBSERVA POR EXISTIR MUCHAS MARRAS. EL PIE CON RUMBO 190 NO ENTRA POR ESTAR A MAS DE 10 METROS. EL TRATAMIENTO DEL SUELO NO SE OBSERVA POR SER MUY ANTIGUO.",4,990,"06/11/04 14:01:03","","06/11/04 14:56:25","",NA,"451","110","310","10",421947,16,24,421947,17,23,"T",99,"A3E",31,63,1,26,4-06-11,2004,11
"58649","45_957",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45_957_A_1",18856.6776575278,9503.31849084273,31.6969097222222,905.414787367227,0,0,159.154943091895,477.464829275686,240.50080289442,28.2942121052258,0,0,0,20.8265625,10.49609375,21.1125032378624,11.25,957,"A","1",2,2,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_957",45,NA,NA,0,1984,"J","0005","1997","","1-2 ","2004","",1,"1","2",90,85,1,3,4,2,2,4,"","",1,2,1,1,7,4,NA,NA,"0","4","","5","1",85,NA,7,NA,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.[CLAESP. RESTO DE ESPECIES=10%] PIES N.5,31 Y 32 ENTRAN POR CORRECCION DE PENDIENTE.PINO RUMBO 242 SE VA DE 10 METROS POR POCO.",25,990,"04/22/04 10:33:14","","04/22/04 12:39:13","",NA,"451","160","360","10",423145,28,12,423145,29,11,"T",99,"A1",35,63,1,26,4-04-22,2004,11
"58651","45_958",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45_958_A_1",20118.7763562465,10555.1558258545,30.7126006944444,1135.30526072219,0,254.647908947033,254.647908947033,413.802852038928,183.912378683968,28.2942121052258,0,0,0,17.7210280373832,9.29719626168224,18.5591050867206,10.6875,958,"A","1",3,1,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_958",45,NA,NA,0,1984,"J","0005","1997","","1-2 ","2004","",1,"1","1",85,80,1,2,3,2,2,4,"","",1,2,1,1,6,4,NA,NA,"0","0","","0","",370,NA,5,NA,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.[CLAESP. RESTO DE ESPECIES=10%].PIE RUMBO 29 SE VA DE 10 METROS POR POCO.HAY JARAS SECAS EN LA PARCELA.LOS TRATAMIENTOS DEL SUELO NO SE OBSERVAN BIEN POR SER MUY ANTIGUOS.",4,990,"05/28/04 14:28:27","","05/28/04 15:59:24","",NA,"451","350","150","10",421954,14,26,421954,15,25,"T",99,"A1",35,63,1,26,4-05-28,2004,11
"58654","45_962",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45_962_A_3E",8413.81448596588,3687.79687026487,14.5255701388889,502.222264867759,0,254.647908947033,0,63.6619772367581,99.0297423682904,42.4413181578388,42.4413181578388,0,0,16.7531690140845,7.34295774647887,19.1899424398582,9.6,962,"A","3E",3,1,3,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_962",45,NA,NA,0,1997,"","1-3 ","1984","K","0003","2004","",1,"1","1",85,80,1,2,4,2,2,4,"","",1,2,1,1,6,3,NA,NA,"0","0","","0","",390,NA,2.2,NA,2,"1",2,"PARCELA A3E DESPLAZADA DE EJE DE COORDENADAS 25 METROS RUMBO 350 PARA INTEGRARLA EN SU TESELA.[CLAESP. RESTO DE ESPECIES=10%]. EL PIE QUE SE ENCUENTRA A RUMBO 1 A 15 METROS JUSTOS NO ENTRA POR DIAMETRO.HAY BASTANTES JARAS SECAS EN LA PARCELA.",4,990,"06/29/04 11:25:43","","06/29/04 12:40:24","",NA,"451","245","45","10",421956,14,26,421956,15,25,"T",99,"A3E",44,63,1,26,4-06-29,2004,11
"58658","45_962",26,437309.691388889,606.34496541499,26,43,NA,437309.691388889,13369.25,NA,606.34496541499,254.647908947033,NA,"45_962_A_3C",11704.9760173867,4611.95657315181,30.542324,358.770609494264,0,0,0,0,70.7355302630646,56.5884242104517,212.206590789194,14.1471060526129,5.09295817894065,32.6252365930599,12.8548895899054,32.9228687072022,13.6548913043478,962,"A","3C",1,9,4,4,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","45_962",45,NA,NA,0,1984,"K","0003","1997","","1-3 ","2004","",1,"1","1",85,80,1,1,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",50,NA,3,NA,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.HAY ENTRESACA EN LA PARCELA.HAY REGENERACION DE PINO,REBOLLO,ENCINA, QUEJIGO,MADROÑO Y CORNICABRA EN 5 METROS.
45,",4,990,"06/29/04 09:34:35","","06/29/04 10:47:13","",NA,"451","","","",NA,NA,NA,NA,NA,NA,"T",99,"A3C",44,63,1,26,4-06-29,2004,11
"58664","45_963",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45_963_A_1",6112.61084768273,2362.56671078636,10.7257597222222,282.942121052258,0,0,63.6619772367581,63.6619772367581,155.618166578742,0,0,0,0,21.60375,8.35,21.9695058547069,8.9375,963,"A","1",2,3,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_963",45,NA,NA,0,1984,"K","0003","1997","","1-3 ","2004","",1,"1","2",75,50,1,3,4,2,2,4,"","",1,2,1,1,5,3,NA,NA,"4","0","","0","",65,NA,2.5,NA,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.PINO RUMBO 350 SE VA DE 10 METROS POR POCO.",4,990,"06/29/04 13:43:13","","06/29/04 14:47:19","",NA,"451","175","375","10",421956,16,24,421956,17,23,"T",99,"A1",36,63,1,26,4-06-29,2004,11
"58667","45_964",46,34704.1666666667,74.2723067762178,26,46,45,189082.612222222,34704.1666666667,12782.125,199.19125322079,74.2723067762178,63.6619772367581,"45_964_A_1",10016.0591290606,4144.46545364322,24.0891966388889,368.956525852145,0,0,95.4929658551372,31.8309886183791,28.2942121052258,113.176848420903,42.4413181578388,42.4413181578388,15.278874536822,27.1469900306748,11.2329371165644,28.8322556135544,14.6299435028249,964,"A","1",2,2,4,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_964",45,NA,NA,0,1984,"K","0004","1997","","1-3 ","2004","",1,"1","1",80,70,1,2,3,1,2,4,"","",1,2,1,1,5,4,NA,NA,"4","0","","0","",5,NA,8,NA,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.[CLAESP. RESTO DE ESPECIES=10%]. PIES N.2 , 11,19 Y23 ENTRAN POR CORRECCION DE PENDIENTE.
45,ENTRESACA EN PINOS.",4,990,"06/11/04 09:24:46","","06/11/04 10:34:52","",NA,"451","40","240","10",421947,14,26,421947,15,25,"T",99,"A1",52,63,1,26,4-06-11,2004,11
"58670","45_966",26,390021.916666667,806.385044998936,26,NA,NA,390021.916666667,NA,NA,806.385044998936,NA,NA,"45_966_A_1",19676.5024532767,9216.83959327732,39.0021916666667,806.385044998936,0,0,31.8309886183791,222.816920328653,424.413181578388,84.8826363156775,28.2942121052258,14.1471060526129,0,24.4008771929825,11.4298245614035,24.8158030083124,12.5625,966,"A","1",1,10,4,4,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","45_966",45,NA,NA,0,1984,"K","0007","1997","","1-4 ","2004","",1,"1","1",85,80,1,1,4,2,3,4,"","",1,2,1,5,9,5,NA,NA,"0","1","","1","4",345,NA,6.8,NA,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.[CLAESP. RESTO DE ESPECIES=0%]
45,[PIES MAYORES]PINO RUMBO 197 Y 18.2 METROS NO TIENE 42,5 POR ENCIMA DE LA BIFURCACION.
45,PIES N.23 Y 39 ENTRAN POR CORRECCION DE PENDIENTE.",4,990,"07/19/04 12:55:29","","07/19/04 14:33:12","",NA,"451","245","45","10",421995,36,4,421995,37,3,"T",99,"A1",36,113,1,26,4-07-19,2004,11
"58671","45_967",26,359114.659722222,1145.91559026165,26,NA,NA,359114.659722222,NA,NA,1145.91559026165,NA,NA,"45_967_A_1",22487.0019094539,11740.3296354121,35.9114659722222,1145.91559026165,0,0,381.971863420549,509.295817894065,240.50080289442,14.1471060526129,0,0,0,19.6236111111111,10.2453703703704,19.9753920757578,11.5625,967,"A","1",1,10,3,2,34,5,3,NA,NA,NA,NA,3,"5",1,"IFN3","45_967",45,NA,NA,0,1984,"K","0007","1997","","1-4 ","2004","",1,"1","2",85,80,1,1,4,2,3,4,"","",1,2,1,1,9,5,NA,NA,"0","3","","1","3",390,NA,2.2,NA,2,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
45,TODOS LOS RUMBOS ESTAN COMPROBADOS.
45,LAS CLARAS SON SELECTIVAS.",4,990,"07/19/04 09:50:38","","07/19/04 11:48:44","",NA,"451","245","45","10",421995,34,6,421995,35,5,"T",99,"A1",34,113,1,26,4-07-19,2004,11
"58672","45_968",26,497666.694444444,1167.13624934057,26,NA,NA,497666.694444444,NA,NA,1167.13624934057,NA,NA,"45_968_A_1",26817.9615886357,14037.4659807052,49.7666694444444,1167.13624934057,0,0,95.4929658551372,519.906147433525,438.560287631001,99.0297423682904,14.1471060526129,0,0,22.9775757575758,12.0272727272727,23.3004103228274,13.125,968,"A","1",1,10,4,1,35,3,3,NA,NA,NA,NA,2,"2",1,"IFN3","45_968",45,NA,NA,0,1984,"K","0007","1997","","1-4 ","2004","",1,"1","2",80,75,1,1,3,2,2,4,"","",1,2,1,1,9,4,NA,NA,"0","1","4","1","4",105,NA,7,NA,2,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.EL MARCO DE PLANTACION DEL PINO ES DE 3X3.[PIESMAY 008-026] CALIDAD Y FORMA CORREGIDAS.PIE N.12 ENTRA POR CORRECCION DE PENDIENTE.PIE N.52 ENTRA POR CORRECCION DE PENDIENTE.",4,990,"05/28/04 11:08:49","","05/28/04 13:17:11","",NA,"451","5","205","10",421954,12,28,421954,13,27,"T",99,"A1",35,113,1,26,4-05-28,2004,11
"58673","45_970",43,41231.8125,541.126806512444,26,43,44,576733.506944444,41231.8125,4624,1198.96723795894,541.126806512444,31.8309886183791,"45_970_A_3C",13145.3141052623,6788.84251699762,21.3721381944444,809.92182151209,0,381.971863420549,63.6619772367581,95.4929658551372,155.618166578742,84.8826363156775,28.2942121052258,0,0,16.2303493449782,8.38209606986899,18.3297902822262,12.1875,970,"A","3C",2,3,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_970",45,NA,NA,0,1984,"K","0004","1997","","1-3 ","2004","",1,"1","2",80,70,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",55,NA,8.2,NA,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.[CLAESP. RESTO DE ESPECIES=10%]EL MARCO DE PLANTACION DEL PINO ES AL TRESBOLILLO DE 3 METROS POR TERRAZA.EL PIE N.23 ESTA TUMBADO ,POR LO QUE VARIAN RUMBO Y DISTANCIA. HAY REGENERACION DE REBOLLO,ENCINA Y PINO PINASTER EN 5 METROS.",4,990,"04/26/04 10:00:44","","04/26/04 11:34:27","",NA,"451","","","",NA,NA,NA,NA,NA,NA,"T",99,"A3C",34,63,1,26,4-05-27,2004,11
"58675","45_970",26,576733.506944444,1198.96723795894,26,43,44,576733.506944444,41231.8125,4624,1198.96723795894,541.126806512444,31.8309886183791,"45_970_A_3E",21667.5307913563,12350.4235839311,40.88679375,962.003211577678,0,127.323954473516,31.8309886183791,350.14087480217,268.795014999645,155.618166578742,14.1471060526129,14.1471060526129,0,22.5233455882353,12.8382352941176,23.2626039129076,14.125,970,"A","3E",1,9,4,4,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","45_970",45,NA,NA,0,1997,"","1-3 ","1984","K","0004","2004","",1,"1","1",85,80,1,1,3,2,2,4,"","",1,2,1,1,9,5,NA,NA,"0","3","","1","5",60,NA,8,NA,1,"1",2,"PARCELA A3E DESPLAZADA 20 METROS RUMBO 50 G DE EJE DE COORDENADAS POR CAER ESTE JUNTO A LA CARRETERA.[CLAESP. RESTO DE ESPECIES=10%] SE DA EL ORIGEN DE LA MASA COMO ARTIFICIAL POR SER EL PREDOMINANTE,PERO HAY REGENERACION NATURAL.PIES CON RUMBO 165 G Y 311 G SE VAN DE 15 METROS.",4,990,"05/27/04 10:24:34","","05/27/04 12:19:51","",NA,"451","175","375","10",421954,8,32,421954,9,31,"T",99,"A3E",34,63,1,26,4-05-27,2004,11
"58679","45_971",26,364463.555555556,636.619772367581,26,NA,NA,364463.555555556,NA,NA,636.619772367581,NA,NA,"45_971_A_1",16838.5929791225,8322.03513544955,36.4463555555556,636.619772367581,0,0,31.8309886183791,109.64007190775,268.795014999645,113.176848420903,113.176848420903,0,0,26.45,13.0722222222222,26.9986501720199,14.3125,971,"A","1",1,9,4,4,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","45_971",45,NA,NA,0,1984,"K","0004","1997","","1-3 ","2004","",1,"1","1",85,80,1,1,3,2,2,4,"","",1,2,1,1,9,5,NA,NA,"4","4","","5","",5,NA,8.2,NA,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS. EL MARCO DE PLANTACION DEL PINO ES UN TRESBOLILLO DE 2 METROS.
45,RESTO DE ESPECIES=10%. PIES MAYORES: N.2,17,24 ENTRAN POR CORRECCION DE PENDIENTE. TODOS LOS RUMBOS COMPROBADOS.",4,990,"07/29/04 10:04:01","","07/29/04 12:12:40","",NA,"451","280","80","10",407039,30,10,407039,31,9,"T",99,"A1",38,63,1,26,4-07-29,2004,11
"58680","45_973",26,709638.970555556,1285.40605594041,26,NA,NA,709638.970555556,NA,NA,1285.40605594041,NA,NA,"45_973_A_3E",16091.2721018932,8346.43889339031,36.5896083333333,569.42101861767,0,0,31.8309886183791,0,212.206590789194,240.50080289442,84.8826363156775,0,0,28.2590062111801,14.6577639751553,28.6033692581705,15.625,973,"A","3E",1,9,4,4,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","45_973",45,NA,NA,0,1997,"","1-4 ","1984","K","0006","2004","",1,"1","1",85,80,1,1,3,2,2,4,"","",1,2,1,1,9,4,NA,NA,"0","0","","5","",27,NA,7,NA,1,"1",2,"PARCELA A3E LEVANTADA EN EJE DE COORDENADAS.[CLAESP. RESTO DE ESPECIES=10%]PIES N.23 Y 27 ENTRAN POR CORRECCION DE PENDIENTE.
45,",4,990,"07/15/04 13:38:36","","07/15/04 15:10:44","",NA,"451","350","150","10",421995,28,12,421995,29,11,"T",99,"A3E",35,113,1,26,4-07-15,2004,11
"58682","45_973",26,709638.970555556,1285.40605594041,26,NA,NA,709638.970555556,NA,NA,1285.40605594041,NA,NA,"45_973_A_3C",17221.4278160123,8687.66709137933,34.3742887222222,715.98503732274,0,0,31.8309886183791,268.795014999645,268.795014999645,99.0297423682904,28.2942121052258,14.1471060526129,5.09295817894065,24.0527761311994,12.1338668247382,24.7240689622519,15.1114130434783,973,"A","3C",1,9,4,4,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","45_973",45,NA,NA,0,1984,"K","0006","1997","","1-4 ","2004","",1,"1","2",80,75,1,1,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",235,NA,7,NA,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.[CLAESP. RESTO DE ESPECIES=10%]  PIE N.11 FORMA CORREGIDA.HAY REGENERACION DE PINO PINASTER,ENCINA,CASTAÑO Y QUEJIGO EN 5 METROS.",4,990,"07/15/04 11:26:52","","07/15/04 12:50:04","",NA,"451","","","",NA,NA,NA,NA,NA,NA,"T",99,"A3C",35,113,1,26,4-07-15,2004,11
"58684","45_974",26,471761.881944444,983.223870656598,26,NA,NA,471761.881944444,NA,NA,983.223870656598,NA,NA,"45_974_A_1",23800.9143840903,11639.5315047873,47.1761881944444,983.223870656598,0,0,127.323954473516,205.133037762887,381.971863420549,226.353696841807,42.4413181578388,0,0,24.2070143884892,11.8381294964029,24.7166880318984,13.0625,974,"A","1",1,9,4,2,35,2,3,NA,NA,NA,NA,2,"2",1,"IFN3","45_974",45,NA,NA,0,1984,"K","0006","1997","","1-4 ","2004","",1,"1","2",90,85,1,1,2,2,2,4,"","",1,2,1,1,9,6,NA,NA,"0","0","","1","5",40,NA,4.5,NA,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.[CLAESP. RESTO DE ESPECIES=10%].EL MARCO DE PLANTACION DEL PINO ES DE TRESBOLILLO DE 2 METROS POR TERRAZA. PIE N.13 FORMA COMPROBADA. [PIES MAYORES] N.52 ENTRA POR CORRECCION DE PENDIENTE.",4,990,"07/14/04 13:36:02","","07/14/04 15:52:13","",NA,"451","125","325","10",421995,24,16,421995,25,15,"T",99,"A1",35,113,1,26,4-07-14,2004,11
"58685","45_975",45,7832.25,127.323954473516,26,45,NA,51818.9652777778,7832.25,NA,300.626003618025,127.323954473516,NA,"45_975_A_1",5326.20858998311,2120.29751963536,5.96512152777778,427.949958091541,0,254.647908947033,95.4929658551372,63.6619772367581,14.1471060526129,0,0,0,0,12.445867768595,4.95454545454546,13.3219626963389,6.41935483870968,975,"A","1",2,4,3,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","45_975",45,NA,NA,0,1984,"K","0007","1997","","1-4 ","2004","",1,"1","2",75,30,1,2,3,2,2,4,"","",1,2,1,1,5,2,NA,NA,"0","1","","1","5",30,NA,5,NA,1,"1",1,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.EL MARCO DE PLANTACION DEL PINO ES DE 2X4.HAY REBOLLO EN LOS ALREDEDORES.",4,990,"07/14/04 11:56:39","","07/14/04 12:45:24","",NA,"451","130","330","10",421995,22,18,421995,23,17,"T",99,"A1",20,113,1,26,4-07-14,2004,11
"58687","45_976",26,176565.826388889,438.560287631001,26,NA,NA,176565.826388889,NA,NA,438.560287631001,NA,NA,"45_976_A_1",9628.34354058269,4215.83760367865,17.6565826388889,438.560287631001,0,0,127.323954473516,127.323954473516,99.0297423682904,56.5884242104517,28.2942121052258,0,0,21.954435483871,9.61290322580645,22.6409024491003,11.9375,976,"A","1",1,9,4,4,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","45_976",45,NA,NA,0,1984,"K","0007","1997","","1-4 ","2004","",1,"1","1",80,75,1,1,4,2,3,4,"","",1,2,1,1,5,4,NA,NA,"0","4","","4","",45,NA,5.8,NA,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
45,[CLAESP. RESTO DE ESPECIES=10%].
45,TODOS LOS RUMBOS ESTAN COMPROBADOS.",4,990,"08/03/04 09:43:51","","08/03/04 10:43:07","",NA,"451","195","395","10",407039,38,2,407039,39,1,"T",99,"A1",34,113,1,26,4-08-03,2004,11
"58697","45_984",26,368391.708333333,1107.01104861696,26,43,NA,368391.708333333,24079.5,NA,1107.01104861696,286.478897565412,NA,"45_984_A_1",24950.8972673421,15424.9434068152,39.2471208333333,1393.48994618237,0,381.971863420549,286.478897565412,413.802852038928,240.50080289442,56.5884242104517,14.1471060526129,0,0,17.9053299492386,11.0692893401015,18.936819546,14.175,984,"A","1",1,9,4,1,35,2,3,NA,NA,NA,NA,2,"2",1,"IFN3","45_984",45,NA,NA,0,1984,"K","0006","1997","","1-4 ","2004","",1,"1","2",85,80,1,1,3,2,2,4,"","",1,2,1,1,9,5,NA,NA,"0","4","","5","",240,NA,9.8,NA,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
45,[CLAESP. RESTO DE ESPECIES=10%].EL MARCO DE PLANTACION DEL PINO ES A TRESBOLILLO A 3 METROS POR TERRAZAS.[PIES MAYORES]N.7,11,16,30Y44 ENTRAN POR CORRECCION DE PENDIENTE.PINO RUMBO 135 SE VA DE 10 METROS Y NO TIENE 22.5.",4,990,"08/03/04 13:18:25","","08/03/04 15:12:20","",NA,"451","115","315","10",421988,2,38,421988,3,37,"T",99,"A1",35,113,1,26,4-08-03,2004,11
"58699","45_995",26,396253.138888889,537.590029999291,26,NA,NA,396253.138888889,NA,NA,537.590029999291,NA,NA,"45_995_A_1",16332.126582439,8318.4983589364,39.6253138888889,537.590029999291,0,0,0,0,99.0297423682904,297.089227104871,127.323954473516,14.1471060526129,0,30.3802631578947,15.4736842105263,30.634853946376,16.3125,995,"A","1",1,10,4,4,NA,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","45_995",45,NA,NA,0,1984,"L","0001","1997","","3-1 ","2004","",1,"1","1",90,90,1,1,3,2,2,4,"","",1,2,1,1,9,5,NA,NA,"4","0","","0","",265,NA,4,NA,2,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
45,[PIES MAYORES]PINO RUMBO   53 SE VA DE 15 METROS POR MUY POCO.PINO RUMBO 247 SE VA DE 15 METROS. PIE 18 RUMBO COMPROBADO.",4,990,"07/22/04 13:01:06","","07/22/04 14:42:16","",NA,"451","45","245","10",407039,10,30,407039,11,29,"T",99,"A1",38,148,1,26,4-07-22,2004,11
"58701","46_1",26,22330.1225,68.7549354156988,26,NA,NA,22330.1225,NA,NA,68.7549354156988,NA,NA,"46_1_A_1",1315.32011168866,379.807356194499,2.23301225,68.7549354156988,0,0,31.8309886183791,31.8309886183791,0,0,0,0,5.09295817894065,19.1305555555556,5.52407407407407,20.3352105235485,5.52407407407407,1,"A","1",1,6,3,2,35,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","46_1",46,NA,NA,0,1985,"M","0009","2002","","4-3 ","2006","",1,"1","2",90,35,1,2,4,2,2,5,"","",1,1,1,1,6,0,NA,NA,"0","0","","3","",105,NA,6,NA,2,"2",2,"ENCONTRADO REJON POR FOTOS AEREAS, CROQUIS Y PIES DEL IFN2.
46,[CLAESP. RESTO DE ESPECIES=10%] HAY ALGUN 026 QUE YA ESTABAN ANTES DE LA REPOBLACION.
46,[PIESMAY 002-026] COMPROBADA FORMA.
46,[ESPECIES PRESENTES] A +25M HAY 025, 024.
46,[MATORRAL] HAY SALVIA. 
46,REPOBLACION CON MUCHOS FALLOS POR LA PEDREGOSIDAD Y LA SEQUIA.",1,9900000460018040,"07/02/06 00:00:00","12/30/99 22:31:44","07/02/06 00:00:00","12/30/99 23:39:20",NA,"460","280","365","10",289036,32,8,289036,33,7,"T",99,"A1",35,92,1,26,6-07-02,2006,12
"58735","46_148",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46_148_A_1",8550.19258831306,3433.50263896916,12.9487326388889,479.021010941473,0,0,286.478897565412,159.154943091895,14.1471060526129,14.1471060526129,0,0,5.09295817894065,17.8493059657413,7.16774955699941,18.5520287959394,7.99396267837541,148,"A","1",3,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","46_148",46,NA,NA,0,1985,"L","0005","2002","","3-2 ","2006","",1,"1","2",95,70,1,2,3,2,2,5,"","",1,1,1,1,7,2,NA,NA,"0","4","","3","",100,NA,0.5,NA,1,"1",1,"ENCONTRADO EL REJON POR LOS PIES DEL IFN2.
46,LA PARCELA ES DE PINO HALEPENSIS PERO EN LA PARCELA ABUNDA EL PINASTER.
46,EDAD DEL PINASTER ESTIMADA A PARTIR DE LOS DATOS DEL IFN2.
46,LA PARCELA SE DESPLAZO EN EL IFN2 A 93 G. Y 25 M. PARA METER LA PARCELA EN LA TESELA.
46,A 41 G. Y 22.8 M. NO ENTRA 024 POR DIAMETRO.
46,A 129 G. Y 10.05 M. NO ENTRA 026 POR DISTANCIA.
46,A 144 G. Y 10.03 M. NO ENTRA 026 POR DISTANCIA.
46,PIE 9 NO ESTA BIFURCADO POR ENCIMA DE 1,30 M.
46,LAS PODAS SON VIEJAS Y BAJAS. EL SUBSOLADO SE HIZO PARA LA REPOBLACION.",12,9900000460018044,"05/30/06 00:00:00","12/30/99 09:24:43","05/30/06 00:00:00","12/30/99 10:30:44",NA,"462","195","40","11",786897,2,38,786897,3,37,"T",99,"A1",25,241,1,26,6-05-30,2006,12
